cycle_activity.stalls_l3_miss, 0x6a3
unc_iio_num_req_of_cpu_by_tgt.msgb, 0x18e
unc_iio_num_req_of_cpu_by_tgt.rem_p2p, 0x108e
unc_iio_num_req_of_cpu_by_tgt.ubox, 0x48e
unc_iio_num_tgt_matched_req_of_cpu, 0x8f
unc_iio_outbound_cl_reqs_issued.to_io, 0x8d0
unc_iio_outbound_tlp_reqs_issued.to_io, 0x8d1
unc_iio_pwt_occupancy, 0xff42
unc_iio_req_from_pcie_cl_cmpl.data, 0x2091
unc_iio_req_from_pcie_cl_cmpl.final_rd_wr, 0x891
unc_iio_req_from_pcie_cl_cmpl.req_own, 0x491
unc_iio_req_from_pcie_cl_cmpl.wr, 0x1091
unc_iio_req_from_pcie_cmpl.final_rd_wr, 0x892
unc_iio_req_from_pcie_cmpl.iommu_hit, 0x292
unc_iio_req_from_pcie_cmpl.iommu_req, 0x192
unc_iio_req_from_pcie_cmpl.req_own, 0x492
unc_iio_req_from_pcie_pass_cmpl.data, 0x2090
unc_iio_req_from_pcie_pass_cmpl.final_rd_wr, 0x890
unc_iio_req_from_pcie_pass_cmpl.req_own, 0x490
unc_iio_req_from_pcie_pass_cmpl.wr, 0x1090
unc_iio_txn_req_by_cpu.mem_read.part0, 0x4c1
unc_iio_txn_req_by_cpu.mem_read.part1, 0x4c1
unc_iio_txn_req_by_cpu.mem_read.part2, 0x4c1
unc_iio_txn_req_by_cpu.mem_read.part3, 0x4c1
unc_iio_txn_req_by_cpu.mem_read.part4, 0x4c1
unc_iio_txn_req_by_cpu.mem_read.part5, 0x4c1
unc_iio_txn_req_by_cpu.mem_read.part6, 0x4c1
unc_iio_txn_req_by_cpu.mem_read.part7, 0x4c1
unc_iio_txn_req_by_cpu.mem_write.part0, 0x1c1
unc_iio_txn_req_by_cpu.mem_write.part1, 0x1c1
unc_iio_txn_req_by_cpu.mem_write.part2, 0x1c1
unc_iio_txn_req_by_cpu.mem_write.part3, 0x1c1
unc_iio_txn_req_by_cpu.mem_write.part4, 0x1c1
unc_iio_txn_req_by_cpu.mem_write.part5, 0x1c1
unc_iio_txn_req_by_cpu.mem_write.part6, 0x1c1
unc_iio_txn_req_by_cpu.mem_write.part7, 0x1c1
unc_iio_txn_req_by_cpu.peer_write.part0, 0x2c1
unc_iio_txn_req_by_cpu.peer_write.part1, 0x2c1
unc_iio_txn_req_by_cpu.peer_write.part2, 0x2c1
unc_iio_txn_req_by_cpu.peer_write.part3, 0x2c1
unc_iio_txn_req_by_cpu.peer_write.part4, 0x2c1
unc_iio_txn_req_by_cpu.peer_write.part5, 0x2c1
unc_iio_txn_req_by_cpu.peer_write.part6, 0x2c1
unc_iio_txn_req_by_cpu.peer_write.part7, 0x2c1
unc_iio_txn_req_of_cpu.cmpd.part0, 0x8084
unc_iio_txn_req_of_cpu.cmpd.part1, 0x8084
unc_iio_txn_req_of_cpu.cmpd.part2, 0x8084
unc_iio_txn_req_of_cpu.cmpd.part3, 0x8084
unc_iio_txn_req_of_cpu.cmpd.part4, 0x8084
unc_iio_txn_req_of_cpu.cmpd.part5, 0x8084
unc_iio_txn_req_of_cpu.cmpd.part6, 0x8084
unc_iio_txn_req_of_cpu.cmpd.part7, 0x8084
unc_iio_txn_req_of_cpu.mem_read.part0, 0x484
unc_iio_txn_req_of_cpu.mem_read.part1, 0x484
unc_iio_txn_req_of_cpu.mem_read.part2, 0x484
unc_iio_txn_req_of_cpu.mem_read.part3, 0x484
unc_iio_txn_req_of_cpu.mem_read.part4, 0x484
unc_iio_txn_req_of_cpu.mem_read.part5, 0x484
unc_iio_txn_req_of_cpu.mem_read.part6, 0x484
unc_iio_txn_req_of_cpu.mem_read.part7, 0x484
unc_iio_txn_req_of_cpu.mem_write.part0, 0x184
unc_iio_txn_req_of_cpu.mem_write.part1, 0x184
unc_iio_txn_req_of_cpu.mem_write.part2, 0x184
unc_iio_txn_req_of_cpu.mem_write.part3, 0x184
unc_iio_txn_req_of_cpu.mem_write.part4, 0x184
unc_iio_txn_req_of_cpu.mem_write.part5, 0x184
unc_iio_txn_req_of_cpu.mem_write.part6, 0x184
unc_iio_txn_req_of_cpu.mem_write.part7, 0x184
unc_iio_txn_req_of_cpu.peer_write.part0, 0x284
unc_iio_txn_req_of_cpu.peer_write.part1, 0x284
unc_iio_txn_req_of_cpu.peer_write.part2, 0x284
unc_iio_txn_req_of_cpu.peer_write.part3, 0x284
unc_iio_txn_req_of_cpu.peer_write.part4, 0x284
unc_iio_txn_req_of_cpu.peer_write.part5, 0x284
unc_iio_txn_req_of_cpu.peer_write.part6, 0x284
unc_iio_txn_req_of_cpu.peer_write.part7, 0x284
unc_m2p_clockticks, 0x1
unc_m2p_cms_clockticks, 0xc0
unc_m2p_egress_ordering.iv_snoopgo_dn, 0x4ba
unc_m2p_egress_ordering.iv_snoopgo_up, 0x1ba
unc_m2p_iio_credits_acquired.drs_0, 0x133
unc_m2p_iio_credits_acquired.drs_1, 0x233
unc_m2p_iio_credits_acquired.ncb_0, 0x433
unc_m2p_iio_credits_acquired.ncb_1, 0x833
unc_m2p_iio_credits_acquired.ncs_0, 0x1033
unc_m2p_iio_credits_acquired.ncs_1, 0x2033
unc_m2p_iio_credits_reject.drs, 0x834
unc_m2p_iio_credits_reject.ncb, 0x1034
unc_m2p_iio_credits_reject.ncs, 0x2034
unc_m2p_iio_credits_used.drs_0, 0x132
unc_m2p_iio_credits_used.drs_1, 0x232
unc_m2p_iio_credits_used.ncb_0, 0x432
unc_m2p_iio_credits_used.ncb_1, 0x832
unc_m2p_iio_credits_used.ncs_0, 0x1032
unc_m2p_iio_credits_used.ncs_1, 0x2032
unc_m2p_local_ded_p2p_crd_taken_0.m2iosf0_ncb, 0x146
unc_m2p_local_ded_p2p_crd_taken_0.m2iosf0_ncs, 0x246
unc_m2p_local_ded_p2p_crd_taken_0.m2iosf1_ncb, 0x446
unc_m2p_local_ded_p2p_crd_taken_0.m2iosf1_ncs, 0x846
unc_m2p_local_ded_p2p_crd_taken_0.m2iosf2_ncb, 0x1046
unc_m2p_local_ded_p2p_crd_taken_0.m2iosf2_ncs, 0x2046
unc_m2p_local_ded_p2p_crd_taken_0.m2iosf3_ncb, 0x4046
unc_m2p_local_ded_p2p_crd_taken_0.m2iosf3_ncs, 0x8046
unc_m2p_local_ded_p2p_crd_taken_1.m2iosf4_ncb, 0x147
unc_m2p_local_ded_p2p_crd_taken_1.m2iosf4_ncs, 0x247
unc_m2p_local_ded_p2p_crd_taken_1.m2iosf5_ncb, 0x447
unc_m2p_local_ded_p2p_crd_taken_1.m2iosf5_ncs, 0x847
unc_m2p_local_p2p_ded_returned_0.ms2iosf0_ncb, 0x119
unc_m2p_local_p2p_ded_returned_0.ms2iosf0_ncs, 0x219
unc_m2p_local_p2p_ded_returned_0.ms2iosf1_ncb, 0x419
unc_m2p_local_p2p_ded_returned_0.ms2iosf1_ncs, 0x819
unc_m2p_local_p2p_ded_returned_0.ms2iosf2_ncb, 0x1019
unc_m2p_local_p2p_ded_returned_0.ms2iosf2_ncs, 0x2019
unc_m2p_local_p2p_ded_returned_0.ms2iosf3_ncb, 0x4019
unc_m2p_local_p2p_ded_returned_0.ms2iosf3_ncs, 0x8019
unc_m2p_local_p2p_ded_returned_1.ms2iosf4_ncb, 0x11a
unc_m2p_local_p2p_ded_returned_1.ms2iosf4_ncs, 0x21a
unc_m2p_local_p2p_ded_returned_1.ms2iosf5_ncb, 0x41a
unc_m2p_local_p2p_ded_returned_1.ms2iosf5_ncs, 0x81a
unc_m2p_local_p2p_shar_returned.agent_0, 0x117
unc_m2p_local_p2p_shar_returned.agent_1, 0x217
unc_m2p_local_p2p_shar_returned.agent_2, 0x417
unc_m2p_local_shar_p2p_crd_returned.agent_0, 0x144
unc_m2p_local_shar_p2p_crd_returned.agent_1, 0x244
unc_m2p_local_shar_p2p_crd_returned.agent_2, 0x444
unc_m2p_local_shar_p2p_crd_returned.agent_3, 0x844
unc_m2p_local_shar_p2p_crd_returned.agent_4, 0x1044
unc_m2p_local_shar_p2p_crd_returned.agent_5, 0x2044
unc_m2p_local_shar_p2p_crd_taken_0.m2iosf0_ncb, 0x140
unc_m2p_local_shar_p2p_crd_taken_0.m2iosf0_ncs, 0x240
unc_m2p_local_shar_p2p_crd_taken_0.m2iosf1_ncb, 0x440
unc_m2p_local_shar_p2p_crd_taken_0.m2iosf1_ncs, 0x840
unc_m2p_local_shar_p2p_crd_taken_0.m2iosf2_ncb, 0x1040
unc_m2p_local_shar_p2p_crd_taken_0.m2iosf2_ncs, 0x2040
unc_m2p_local_shar_p2p_crd_taken_0.m2iosf3_ncb, 0x4040
unc_m2p_local_shar_p2p_crd_taken_0.m2iosf3_ncs, 0x8040
unc_m2p_local_shar_p2p_crd_taken_1.m2iosf4_ncb, 0x141
unc_m2p_local_shar_p2p_crd_taken_1.m2iosf4_ncs, 0x241
unc_m2p_local_shar_p2p_crd_taken_1.m2iosf5_ncb, 0x441
unc_m2p_local_shar_p2p_crd_taken_1.m2iosf5_ncs, 0x841
unc_m2p_local_shar_p2p_crd_wait_0.m2iosf0_ncb, 0x14a
unc_m2p_local_shar_p2p_crd_wait_0.m2iosf0_ncs, 0x24a
unc_m2p_local_shar_p2p_crd_wait_0.m2iosf1_ncb, 0x44a
unc_m2p_local_shar_p2p_crd_wait_0.m2iosf1_ncs, 0x84a
unc_m2p_local_shar_p2p_crd_wait_0.m2iosf2_ncb, 0x104a
unc_m2p_local_shar_p2p_crd_wait_0.m2iosf2_ncs, 0x204a
unc_m2p_local_shar_p2p_crd_wait_0.m2iosf3_ncb, 0x404a
unc_m2p_local_shar_p2p_crd_wait_0.m2iosf3_ncs, 0x804a
unc_m2p_local_shar_p2p_crd_wait_1.m2iosf4_ncb, 0x14b
unc_m2p_local_shar_p2p_crd_wait_1.m2iosf4_ncs, 0x24b
unc_m2p_local_shar_p2p_crd_wait_1.m2iosf5_ncb, 0x44b
unc_m2p_local_shar_p2p_crd_wait_1.m2iosf5_ncs, 0x84b
unc_m2p_p2p_crd_occupancy.all, 0x1014
unc_m2p_p2p_crd_occupancy.local_ncb, 0x114
unc_m2p_p2p_crd_occupancy.local_ncs, 0x214
unc_m2p_p2p_crd_occupancy.remote_ncb, 0x414
unc_m2p_p2p_crd_occupancy.remote_ncs, 0x814
unc_m2p_p2p_ded_received.all, 0x1016
unc_m2p_p2p_ded_received.local_ncb, 0x116
unc_m2p_p2p_ded_received.local_ncs, 0x216
unc_m2p_p2p_ded_received.remote_ncb, 0x416
unc_m2p_p2p_ded_received.remote_ncs, 0x816
unc_m2p_p2p_shar_received.all, 0x1015
unc_m2p_p2p_shar_received.local_ncb, 0x115
unc_m2p_p2p_shar_received.local_ncs, 0x215
unc_m2p_p2p_shar_received.remote_ncb, 0x415
unc_m2p_p2p_shar_received.remote_ncs, 0x815
unc_m2p_remote_ded_p2p_crd_taken_0.upi0_drs, 0x148
unc_m2p_remote_ded_p2p_crd_taken_0.upi0_ncb, 0x248
unc_m2p_remote_ded_p2p_crd_taken_0.upi0_ncs, 0x448
unc_m2p_remote_ded_p2p_crd_taken_0.upi1_drs, 0x848
unc_m2p_remote_ded_p2p_crd_taken_0.upi1_ncb, 0x1048
unc_m2p_remote_ded_p2p_crd_taken_0.upi1_ncs, 0x2048
unc_m2p_remote_ded_p2p_crd_taken_1.upi2_drs, 0x149
unc_m2p_remote_ded_p2p_crd_taken_1.upi2_ncb, 0x249
unc_m2p_remote_ded_p2p_crd_taken_1.upi2_ncs, 0x449
unc_m2p_remote_p2p_ded_returned.upi0_ncb, 0x11b
unc_m2p_remote_p2p_ded_returned.upi0_ncs, 0x21b
unc_m2p_remote_p2p_ded_returned.upi1_ncb, 0x41b
unc_m2p_remote_p2p_ded_returned.upi1_ncs, 0x81b
unc_m2p_remote_p2p_ded_returned.upi2_ncb, 0x101b
unc_m2p_remote_p2p_ded_returned.upi2_ncs, 0x201b
unc_m2p_remote_p2p_shar_returned.agent_0, 0x118
unc_m2p_remote_p2p_shar_returned.agent_1, 0x218
unc_m2p_remote_p2p_shar_returned.agent_2, 0x418
unc_m2p_remote_shar_p2p_crd_returned.agent_0, 0x145
unc_m2p_remote_shar_p2p_crd_returned.agent_1, 0x245
unc_m2p_remote_shar_p2p_crd_returned.agent_2, 0x445
unc_m2p_remote_shar_p2p_crd_taken_0.upi0_drs, 0x142
unc_m2p_remote_shar_p2p_crd_taken_0.upi0_ncb, 0x242
unc_m2p_remote_shar_p2p_crd_taken_0.upi0_ncs, 0x442
unc_m2p_remote_shar_p2p_crd_taken_0.upi1_drs, 0x842
unc_m2p_remote_shar_p2p_crd_taken_0.upi1_ncb, 0x1042
unc_m2p_remote_shar_p2p_crd_taken_0.upi1_ncs, 0x2042
unc_m2p_remote_shar_p2p_crd_taken_1.upi2_drs, 0x143
unc_m2p_remote_shar_p2p_crd_taken_1.upi2_ncb, 0x243
unc_m2p_remote_shar_p2p_crd_taken_1.upi2_ncs, 0x443
unc_m2p_remote_shar_p2p_crd_wait_0.upi0_drs, 0x14c
unc_m2p_remote_shar_p2p_crd_wait_0.upi0_ncb, 0x24c
unc_m2p_remote_shar_p2p_crd_wait_0.upi0_ncs, 0x44c
unc_m2p_remote_shar_p2p_crd_wait_0.upi1_drs, 0x84c
unc_m2p_remote_shar_p2p_crd_wait_0.upi1_ncb, 0x104c
unc_m2p_remote_shar_p2p_crd_wait_0.upi1_ncs, 0x204c
unc_m2p_remote_shar_p2p_crd_wait_1.upi2_drs, 0x14d
unc_m2p_remote_shar_p2p_crd_wait_1.upi2_ncb, 0x24d
unc_m2p_remote_shar_p2p_crd_wait_1.upi2_ncs, 0x44d
unc_m2p_rxc_cycles_ne.all, 0x8010
unc_m2p_rxc_cycles_ne.cha_idi, 0x110
unc_m2p_rxc_cycles_ne.cha_ncb, 0x210
unc_m2p_rxc_cycles_ne.cha_ncs, 0x410
unc_m2p_rxc_cycles_ne.iio_ncb, 0x2010
unc_m2p_rxc_cycles_ne.iio_ncs, 0x4010
unc_m2p_rxc_cycles_ne.upi_ncb, 0x810
unc_m2p_rxc_cycles_ne.upi_ncs, 0x1010
unc_m2p_rxc_inserts.all, 0x8011
unc_m2p_rxc_inserts.cha_idi, 0x111
unc_m2p_rxc_inserts.cha_ncb, 0x211
unc_m2p_rxc_inserts.cha_ncs, 0x411
unc_m2p_rxc_inserts.iio_ncb, 0x2011
unc_m2p_rxc_inserts.iio_ncs, 0x4011
unc_m2p_rxc_inserts.upi_ncb, 0x811
unc_m2p_rxc_inserts.upi_ncs, 0x1011
unc_m2p_txc_credits.pmm, 0x22d
unc_m2p_txc_credits.prq, 0x12d
unc_m2p_txc_cycles_full.pmm_block_0, 0x8025
unc_m2p_txc_cycles_full.pmm_block_1, 0x825
unc_m2p_txc_cycles_ne.pmm_distress_0, 0x8023
unc_m2p_txc_cycles_ne.pmm_distress_1, 0x823
l1d.hwpf_miss, 0x2051
l1d.replacement, 0x151
l1d_pend_miss.fb_full, 0x248
l1d_pend_miss.fb_full_periods, 0x248
l1d_pend_miss.l2_stall, 0x448
l1d_pend_miss.l2_stalls, 0x448
l1d_pend_miss.pending, 0x148
l1d_pend_miss.pending_cycles, 0x148
l2_lines_in.all, 0x1f25
l2_lines_out.non_silent, 0x226
l2_lines_out.silent, 0x126
l2_lines_out.useless_hwpf, 0x426
l2_request.all, 0xff24
l2_request.miss, 0x3f24
l2_rqsts.all_code_rd, 0xe424
l2_rqsts.all_demand_data_rd, 0xe124
l2_rqsts.all_demand_miss, 0x2724
l2_rqsts.all_demand_references, 0xe724
l2_rqsts.all_hwpf, 0xf024
l2_rqsts.all_rfo, 0xe224
l2_rqsts.code_rd_hit, 0xc424
l2_rqsts.code_rd_miss, 0x2424
l2_rqsts.demand_data_rd_hit, 0xc124
l2_rqsts.demand_data_rd_miss, 0x2124
l2_rqsts.hwpf_miss, 0x3024
l2_rqsts.miss, 0x3f24
l2_rqsts.references, 0xff24
l2_rqsts.rfo_hit, 0xc224
l2_rqsts.rfo_miss, 0x2224
l2_rqsts.swpf_hit, 0xc824
l2_rqsts.swpf_miss, 0x2824
l2_trans.l2_wb, 0x4023
longest_lat_cache.miss, 0x412e
longest_lat_cache.reference, 0x4f2e
mem_inst_retired.all_loads, 0x81d0
mem_inst_retired.all_stores, 0x82d0
mem_inst_retired.any, 0x83d0
mem_inst_retired.lock_loads, 0x21d0
mem_inst_retired.split_loads, 0x41d0
mem_inst_retired.split_stores, 0x42d0
mem_inst_retired.stlb_miss_loads, 0x11d0
mem_inst_retired.stlb_miss_stores, 0x12d0
mem_load_completed.l1_miss_any, 0xfd43
mem_load_l3_hit_retired.xsnp_fwd, 0x4d2
mem_load_l3_hit_retired.xsnp_miss, 0x1d2
mem_load_l3_hit_retired.xsnp_none, 0x8d2
mem_load_l3_hit_retired.xsnp_no_fwd, 0x2d2
mem_load_l3_miss_retired.local_dram, 0x1d3
mem_load_l3_miss_retired.remote_dram, 0x2d3
mem_load_l3_miss_retired.remote_fwd, 0x8d3
mem_load_l3_miss_retired.remote_hitm, 0x4d3
mem_load_l3_miss_retired.remote_pmm, 0x10d3
mem_load_misc_retired.uc, 0x4d4
mem_load_retired.fb_hit, 0x40d1
mem_load_retired.l1_hit, 0x1d1
mem_load_retired.l1_miss, 0x8d1
mem_load_retired.l2_hit, 0x2d1
mem_load_retired.l2_miss, 0x10d1
mem_load_retired.l3_hit, 0x4d1
mem_load_retired.l3_miss, 0x20d1
mem_load_retired.local_pmm, 0x80d1
mem_store_retired.l2_hit, 0x144
mem_uop_retired.any, 0x3e5
ocr.demand_code_rd.any_response_0, 0x12a
ocr.demand_code_rd.any_response_1, 0x12b
ocr.demand_code_rd.l3_hit_0, 0x12a
ocr.demand_code_rd.l3_hit_1, 0x12b
ocr.demand_code_rd.l3_hit.snoop_hitm_0, 0x12a
ocr.demand_code_rd.l3_hit.snoop_hitm_1, 0x12b
ocr.demand_code_rd.snc_cache.hitm_0, 0x12a
ocr.demand_code_rd.snc_cache.hitm_1, 0x12b
ocr.demand_code_rd.snc_cache.hit_with_fwd_0, 0x12a
ocr.demand_code_rd.snc_cache.hit_with_fwd_1, 0x12b
ocr.demand_data_rd.any_response_0, 0x12a
ocr.demand_data_rd.any_response_1, 0x12b
ocr.demand_data_rd.l3_hit_0, 0x12a
ocr.demand_data_rd.l3_hit_1, 0x12b
ocr.demand_data_rd.l3_hit.snoop_hitm_0, 0x12a
ocr.demand_data_rd.l3_hit.snoop_hitm_1, 0x12b
ocr.demand_data_rd.l3_hit.snoop_hit_no_fwd_0, 0x12a
ocr.demand_data_rd.l3_hit.snoop_hit_no_fwd_1, 0x12b
ocr.demand_data_rd.l3_hit.snoop_hit_with_fwd_0, 0x12a
ocr.demand_data_rd.l3_hit.snoop_hit_with_fwd_1, 0x12b
ocr.demand_data_rd.local_socket_pmm_0, 0x12a
ocr.demand_data_rd.local_socket_pmm_1, 0x12b
ocr.demand_data_rd.pmm_0, 0x12a
ocr.demand_data_rd.pmm_1, 0x12b
ocr.demand_data_rd.remote_cache.snoop_hitm_0, 0x12a
ocr.demand_data_rd.remote_cache.snoop_hitm_1, 0x12b
ocr.demand_data_rd.remote_cache.snoop_hit_with_fwd_0, 0x12a
ocr.demand_data_rd.remote_cache.snoop_hit_with_fwd_1, 0x12b
ocr.demand_data_rd.remote_pmm_0, 0x12a
ocr.demand_data_rd.remote_pmm_1, 0x12b
ocr.demand_data_rd.snc_cache.hitm_0, 0x12a
ocr.demand_data_rd.snc_cache.hitm_1, 0x12b
ocr.demand_data_rd.snc_cache.hit_with_fwd_0, 0x12a
ocr.demand_data_rd.snc_cache.hit_with_fwd_1, 0x12b
ocr.demand_rfo.any_response_0, 0x12a
ocr.demand_rfo.any_response_1, 0x12b
ocr.demand_rfo.l3_hit_0, 0x12a
ocr.demand_rfo.l3_hit_1, 0x12b
ocr.demand_rfo.l3_hit.snoop_hitm_0, 0x12a
ocr.demand_rfo.l3_hit.snoop_hitm_1, 0x12b
ocr.demand_rfo.snc_cache.hitm_0, 0x12a
ocr.demand_rfo.snc_cache.hitm_1, 0x12b
ocr.demand_rfo.snc_cache.hit_with_fwd_0, 0x12a
ocr.demand_rfo.snc_cache.hit_with_fwd_1, 0x12b
ocr.hwpf_l1d.any_response_0, 0x12a
ocr.hwpf_l1d.any_response_1, 0x12b
ocr.hwpf_l2.any_response_0, 0x12a
ocr.hwpf_l2.any_response_1, 0x12b
ocr.hwpf_l3.any_response_0, 0x12a
ocr.hwpf_l3.any_response_1, 0x12b
ocr.hwpf_l3.l3_hit_0, 0x12a
ocr.hwpf_l3.l3_hit_1, 0x12b
ocr.hwpf_l3.remote_0, 0x12a
ocr.hwpf_l3.remote_1, 0x12b
ocr.modified_write.any_response_0, 0x12a
ocr.modified_write.any_response_1, 0x12b
ocr.reads_to_core.any_response_0, 0x12a
ocr.reads_to_core.any_response_1, 0x12b
ocr.reads_to_core.l3_hit_0, 0x12a
ocr.reads_to_core.l3_hit_1, 0x12b
ocr.reads_to_core.l3_hit.snoop_hitm_0, 0x12a
ocr.reads_to_core.l3_hit.snoop_hitm_1, 0x12b
ocr.reads_to_core.l3_hit.snoop_hit_no_fwd_0, 0x12a
ocr.reads_to_core.l3_hit.snoop_hit_no_fwd_1, 0x12b
ocr.reads_to_core.l3_hit.snoop_hit_with_fwd_0, 0x12a
ocr.reads_to_core.l3_hit.snoop_hit_with_fwd_1, 0x12b
ocr.reads_to_core.local_socket_pmm_0, 0x12a
ocr.reads_to_core.local_socket_pmm_1, 0x12b
ocr.reads_to_core.remote_0, 0x12a
ocr.reads_to_core.remote_1, 0x12b
ocr.reads_to_core.remote_cache.snoop_fwd_0, 0x12a
ocr.reads_to_core.remote_cache.snoop_fwd_1, 0x12b
ocr.reads_to_core.remote_cache.snoop_hitm_0, 0x12a
ocr.reads_to_core.remote_cache.snoop_hitm_1, 0x12b
ocr.reads_to_core.remote_cache.snoop_hit_with_fwd_0, 0x12a
ocr.reads_to_core.remote_cache.snoop_hit_with_fwd_1, 0x12b
ocr.reads_to_core.remote_pmm_0, 0x12a
ocr.reads_to_core.remote_pmm_1, 0x12b
ocr.reads_to_core.snc_cache.hitm_0, 0x12a
ocr.reads_to_core.snc_cache.hitm_1, 0x12b
ocr.reads_to_core.snc_cache.hit_with_fwd_0, 0x12a
ocr.reads_to_core.snc_cache.hit_with_fwd_1, 0x12b
ocr.rfo_to_core.l3_hit_m_0, 0x12a
ocr.rfo_to_core.l3_hit_m_1, 0x12b
ocr.streaming_wr.l3_hit_0, 0x12a
ocr.streaming_wr.l3_hit_1, 0x12b
offcore_requests.all_requests, 0x8021
offcore_requests.data_rd, 0x821
offcore_requests.demand_code_rd, 0x221
offcore_requests.demand_data_rd, 0x121
offcore_requests.demand_rfo, 0x421
offcore_requests_outstanding.all_data_rd, 0x820
offcore_requests_outstanding.cycles_with_data_rd, 0x820
offcore_requests_outstanding.cycles_with_demand_code_rd, 0x220
offcore_requests_outstanding.cycles_with_demand_data_rd, 0x120
offcore_requests_outstanding.cycles_with_demand_rfo, 0x420
offcore_requests_outstanding.data_rd, 0x820
offcore_requests_outstanding.demand_code_rd, 0x220
offcore_requests_outstanding.demand_data_rd, 0x120
sq_misc.bus_lock, 0x102c
sw_prefetch_access.any, 0xf40
sw_prefetch_access.nta, 0x140
sw_prefetch_access.prefetchw, 0x840
sw_prefetch_access.t0, 0x240
sw_prefetch_access.t1_t2, 0x440
unc_m2hbm_clockticks, 0x1
unc_m2hbm_cms_clockticks, 0xc0
unc_m2hbm_direct2core_not_taken_dirstate, 0x717
unc_m2hbm_direct2core_not_taken_dirstate.non_cisgress, 0x217
unc_m2hbm_direct2core_not_taken_notforked, 0x4a
unc_m2hbm_direct2core_txn_override, 0x318
unc_m2hbm_direct2core_txn_override.cisgress, 0x218
unc_m2hbm_direct2upi_not_taken_credits, 0x71b
unc_m2hbm_direct2upi_not_taken_dirstate, 0x71a
unc_m2hbm_direct2upi_not_taken_dirstate.cisgress, 0x41a
unc_m2hbm_direct2upi_not_taken_dirstate.egress, 0x11a
unc_m2hbm_direct2upi_not_taken_dirstate.non_cisgress, 0x21a
unc_m2hbm_direct2upi_txn_override, 0x31c
unc_m2hbm_direct2upi_txn_override.cisgress, 0x21c
unc_m2hbm_directory_hit.clean_a, 0x801d
unc_m2hbm_directory_hit.clean_i, 0x101d
unc_m2hbm_directory_hit.clean_p, 0x401d
unc_m2hbm_directory_hit.clean_s, 0x201d
unc_m2hbm_directory_hit.dirty_a, 0x81d
unc_m2hbm_directory_hit.dirty_i, 0x11d
unc_m2hbm_directory_hit.dirty_p, 0x41d
unc_m2hbm_directory_hit.dirty_s, 0x21d
unc_m2hbm_directory_lookup.any, 0x120
unc_m2hbm_directory_lookup.state_a, 0x820
unc_m2hbm_directory_lookup.state_i, 0x220
unc_m2hbm_directory_lookup.state_s, 0x420
unc_m2hbm_directory_miss.clean_a, 0x801e
unc_m2hbm_directory_miss.clean_i, 0x101e
unc_m2hbm_directory_miss.clean_p, 0x401e
unc_m2hbm_directory_miss.clean_s, 0x201e
unc_m2hbm_directory_miss.dirty_a, 0x81e
unc_m2hbm_directory_miss.dirty_i, 0x11e
unc_m2hbm_directory_miss.dirty_p, 0x41e
unc_m2hbm_directory_miss.dirty_s, 0x21e
unc_m2hbm_directory_update.a2i, 0x32021
unc_m2hbm_directory_update.a2s, 0x34021
unc_m2hbm_directory_update.any, 0x30121
unc_m2hbm_directory_update.a_to_i_hit_non_pmm, 0x12021
unc_m2hbm_directory_update.a_to_i_miss_non_pmm, 0x22021
unc_m2hbm_directory_update.a_to_s_hit_non_pmm, 0x14021
unc_m2hbm_directory_update.a_to_s_miss_non_pmm, 0x24021
unc_m2hbm_directory_update.hit_non_pmm, 0x10121
unc_m2hbm_directory_update.i2a, 0x30421
unc_m2hbm_directory_update.i2s, 0x30221
unc_m2hbm_directory_update.i_to_a_hit_non_pmm, 0x10421
unc_m2hbm_directory_update.i_to_a_miss_non_pmm, 0x20421
unc_m2hbm_directory_update.i_to_s_hit_non_pmm, 0x10221
unc_m2hbm_directory_update.i_to_s_miss_non_pmm, 0x20221
unc_m2hbm_directory_update.miss_non_pmm, 0x20121
unc_m2hbm_directory_update.s2a, 0x31021
unc_m2hbm_directory_update.s2i, 0x30821
unc_m2hbm_directory_update.s_to_a_hit_non_pmm, 0x11021
unc_m2hbm_directory_update.s_to_a_miss_non_pmm, 0x21021
unc_m2hbm_directory_update.s_to_i_hit_non_pmm, 0x10821
unc_m2hbm_directory_update.s_to_i_miss_non_pmm, 0x20821
unc_m2hbm_distress.ad, 0x2067
unc_m2hbm_distress.all, 0x167
unc_m2hbm_distress.bl_cmp, 0x4067
unc_m2hbm_distress.crosstile_nmwr, 0x1067
unc_m2hbm_distress.d2cha, 0x867
unc_m2hbm_distress.d2core, 0x267
unc_m2hbm_distress.d2upi, 0x467
unc_m2hbm_egress_ordering.iv_snoopgo_dn, 0x80000004ba
unc_m2hbm_egress_ordering.iv_snoopgo_up, 0x80000001ba
unc_m2hbm_igr_starve_winner.mask7, 0x8044
unc_m2hbm_imc_reads.all, 0x30424
unc_m2hbm_imc_reads.ch0.all, 0x10424
unc_m2hbm_imc_reads.ch0.normal, 0x10124
unc_m2hbm_imc_reads.ch0_all, 0x10424
unc_m2hbm_imc_reads.ch0_from_tgr, 0x14024
unc_m2hbm_imc_reads.ch0_isoch, 0x10224
unc_m2hbm_imc_reads.ch0_normal, 0x10124
unc_m2hbm_imc_reads.ch1.all, 0x20424
unc_m2hbm_imc_reads.ch1.normal, 0x20124
unc_m2hbm_imc_reads.ch1_all, 0x20424
unc_m2hbm_imc_reads.ch1_from_tgr, 0x24024
